order_id,order_date,customer_id,product_id,quantity,unit_price,discount,revenue,shipping_cost,status
O01665,2025-02-17,C0199,P002,2,603.39,0.0,1206.78,$27.08,Delivered
O01838,2025-02-17,C0195,P015,5,857.48,0.0,4287.4,$24.52,Delivered
O01981,2025-02-17,C0044,P026,1,38.82,0.1,34.94,$29.23,Delivered
O00438,2025-02-18,C0024,P026,1,38.82,0.0,38.82,$31.17,Shipped
O00528,2025-02-18,C0143,P023,4,39.29,,157.16,$34.06,Delivered
O00767,2025-02-18,C0037,P001,3,455.53,0.2,1093.27,$17.95,Returned
O01160,2025-02-18,C0158,P013,1,257.23,0.0,257.23,$19.59,Delivered
O01828,2025-02-18,C0041,P029,3,584.1,0.0,1752.3,$42.41,Delivered
O02033,2025-02-18,C0144,P016,2,513.76,0.0,1027.52,$29.86,Delivered
O01337,2025-02-19,C0091,P016,2,513.76,0.0,1027.52,$40.61,Returned
O01426,2025-02-19,C0009,P028,1,10.85,0.0,10.85,$44.59,Delivered
O02380,2025-02-19,C0038,P035,2,483.75,0.1,870.75,$39.84,Delivered
O00187,2025-02-20,C0098,P011,2,98.09,0.0,196.18,$10.86,Delivered
O01034,2025-02-20,C0052,P016,1,513.76,0.05,488.07,$12.20,Delivered
O00135,2025-02-21,C0016,P036,2,202.5,0.0,405.0,$17.45,Delivered
O00252,2025-02-21,C0190,P012,1,896.58,0.0,896.58,$32.76,Delivered
O00353,2025-02-21,C0083,P034,2,178.15,0.05,338.48,$13.28,Shipped
O01312,2025-02-21,C0070,P024,1,36.36,0.2,29.09,$34.01,Delivered
O01384,2025-02-21,C0030,P029,1,584.1,0.15,496.48,$18.42,Delivered
O02295,2025-02-21,C0142,P005,3,1038.27,0.1,2803.33,$27.54,Delivered
O00317,2025-02-22,C0175,P028,1,10.85,0.1,9.76,$17.11,Delivered
O00463,2025-02-22,C0143,P031,2,482.84,0.1,869.11,$27.68,Delivered
O01036,2025-02-22,C0171,P011,3,98.09,0.0,294.27,$21.04,Delivered
O00743,2025-02-23,C0009,P021,2,11.04,0.0,22.08,$25.88,Delivered
O01952,2025-02-23,C0063,P010,1,1001.92,0.05,951.82,$41.05,Delivered
O02238,2025-02-23,C0084,P012,1,896.58,0.05,851.75,$34.38,Shipped
O00368,2025-02-24,C0110,P008,1,999.67,0.0,999.67,$4.40,Delivered
O00504,2025-02-24,C0022,P025,1,5.24,0.05,4.98,$34.24,Delivered
O00518,2025-02-24,C0128,P024,2,36.36,0.0,72.72,$17.54,Shipped
O00857,2025-02-24,C0044,P033,3,372.51,0.05,1061.65,$27.93,Cancelled
O00872,2025-02-24,C0106,P007,2,545.77,0.1,982.39,$18.57,Delivered
O01214,2025-02-24,C0042,P001,1,455.53,0.2,364.42,$31.88,Shipped
O01238,2025-02-24,C0172,P006,1,959.76,,959.76,$30.34,Returned
O01425,2025-02-24,C0004,P011,2,98.09,,196.18,$34.46,Delivered
O02085,2025-02-24,C0191,P006,10,959.76,0.0,9597.6,$22.00,Shipped
O02283,2025-02-24,C0133,P007,2,545.77,0.0,1091.54,$28.30,Shipped
O00815,2025-02-25,C0176,P020,4,13.35,0.0,53.4,$29.99,Shipped
O00901,2025-02-25,C0002,P016,1,513.76,0.0,513.76,$7.49,Delivered
O01446,2025-02-25,C0023,P034,4,178.15,0.05,676.97,$4.13,Delivered
O01460,2025-02-25,C0004,P003,4,452.27,0.0,1809.08,$24.56,Delivered
O01561,2025-02-25,C0156,P008,10,999.67,0.1,8997.03,$11.32,Delivered
O01741,2025-02-25,C0161,P020,3,13.35,0.1,36.04,$20.78,Delivered
O02184,2025-02-25,C0011,P036,2,202.5,0.1,364.5,$13.64,Delivered
O02252,2025-02-25,C0197,P003,1,452.27,0.1,407.04,$44.10,Delivered
O00545,2025-02-26,C0141,P021,2,11.04,0.15,18.77,$28.94,Delivered
O00631,2025-02-26,C0110,P026,2,38.82,,77.64,$29.27,Delivered
O01156,2025-02-26,C0195,P028,1,10.85,0.0,10.85,$33.90,Delivered
O01856,2025-02-26,C0123,P005,3,1038.27,0.0,3114.81,$12.83,Delivered
O02169,2025-02-26,C0186,P011,1,98.09,0.2,78.47,$16.05,Delivered
O01199,2025-02-27,C0095,P017,1,670.34,0.0,670.34,$39.33,Cancelled
O01291,2025-02-27,C0082,P013,2,257.23,0.1,463.01,$21.27,Delivered
O01553,2025-02-27,C0119,P021,3,11.04,0.05,31.46,$6.61,Delivered
O01606,2025-02-27,C0041,P021,10,11.04,,110.4,$30.79,Delivered
O02077,2025-02-27,C0178,P009,3,739.26,0.0,2217.78,$26.96,Delivered
O00614,2025-02-28,C0087,P031,5,482.84,0.0,2414.2,$30.47,Delivered
O01017,2025-02-28,C0053,P009,4,739.26,,2957.04,$10.51,Delivered
O01919,2025-02-28,C0176,P028,2,10.85,0.0,21.7,$8.57,Cancelled
O00507,2025-03-01,C0179,P035,2,483.75,0.2,774.0,$25.46,Delivered
O01526,2025-03-01,C0176,P036,4,202.5,0.15,688.5,$4.20,Delivered
O00005,2025-03-02,C0016,P031,1,482.84,,482.84,$7.01,Delivered
O00894,2025-03-02,C0009,P005,1,1038.27,0.0,1038.27,$29.32,Delivered
O00938,2025-03-02,C0016,P021,1,11.04,0.0,11.04,$16.22,Delivered
O00939,2025-03-02,C0037,P027,5,33.5,0.0,167.5,$6.13,Delivered
O01212,2025-03-02,C0036,P034,3,178.15,0.1,481.01,$23.28,Delivered
O01307,2025-03-02,C0130,P007,1,545.77,,545.77,$39.58,Delivered
O01395,2025-03-02,C0016,P018,1,610.13,0.2,488.1,$19.77,Delivered
O01436,2025-03-02,C0060,P018,1,610.13,0.05,579.62,$26.64,Delivered
O00059,2025-03-03,C0017,P008,2,999.67,0.05,1899.37,$33.46,Delivered
O00211,2025-03-03,C0159,P012,1,896.58,0.0,896.58,$31.56,Delivered
O00665,2025-03-03,C0125,P012,1,896.58,0.0,896.58,$43.66,Delivered
O00706,2025-03-04,C0023,P020,1,13.35,0.0,13.35,$26.87,Delivered
O00768,2025-03-04,C0027,P014,1,386.46,0.05,367.14,$38.09,Delivered
O01278,2025-03-04,C0032,P013,2,257.23,0.0,514.46,$25.24,Delivered
O01408,2025-03-04,C0048,P033,4,372.51,0.15,1266.53,$5.72,Delivered
O01878,2025-03-04,C0109,P023,5,39.29,,196.45,$44.78,Delivered
O02064,2025-03-04,C0162,P016,1,513.76,0.1,462.38,$26.18,Delivered
O00002,2025-03-05,C0061,P021,1,11.04,0.1,9.94,$6.15,Delivered
O00916,2025-03-05,C0184,P009,3,739.26,0.05,2106.89,$8.31,Delivered
O01873,2025-03-05,C0164,P007,1,545.77,0.1,491.19,$8.96,Delivered
O01977,2025-03-05,C0022,P001,5,455.53,0.0,2277.65,$44.67,Delivered
O02144,2025-03-05,C0172,P024,3,36.36,0.0,109.08,$30.95,Delivered
O00309,2025-03-06,C0023,P019,2,25.78,0.0,51.56,$5.06,Delivered
O01963,2025-03-06,C0078,P001,2,455.53,0.2,728.85,$36.78,Shipped
O02019,2025-03-06,C0051,P003,2,452.27,0.0,904.54,$44.49,Returned
O00077,2025-03-07,C0064,P008,2,999.67,0.0,1999.34,$14.73,Delivered
O00134,2025-03-07,C0153,P006,2,959.76,0.15,1631.59,$7.20,Delivered
O01260,2025-03-07,C0055,P015,3,857.48,0.2,2057.95,$8.69,Shipped
O02272,2025-03-07,C0020,P010,1,1001.92,,1001.92,$42.14,Delivered
O02306,2025-03-07,C0067,P007,4,545.77,0.0,2183.08,$13.64,Delivered
O02391,2025-03-07,C0074,P004,2,986.74,0.15,1677.46,$30.64,Delivered
O00617,2025-03-08,C0148,P022,1,11.74,0.0,11.74,$15.50,Delivered
O00780,2025-03-08,C0055,P033,4,372.51,,1490.04,$19.02,Delivered
O00926,2025-03-08,C0001,P008,2,999.67,0.0,1999.34,$39.69,Delivered
O01377,2025-03-08,C0108,P017,1,670.34,0.05,636.82,$26.43,Delivered
O01454,2025-03-08,C0109,P026,1,38.82,0.0,38.82,$15.00,Delivered
O02058,2025-03-08,C0092,P031,3,482.84,0.15,1231.24,$24.22,Delivered
O00074,2025-03-09,C0156,P029,1,584.1,0.0,584.1,$13.68,Delivered
O00123,2025-03-09,C0102,P032,4,506.4,0.1,1823.04,$39.95,Delivered
O00188,2025-03-09,C0077,P031,3,482.84,0.15,1231.24,$14.32,Delivered
O01633,2025-03-09,C0070,P015,1,857.48,0.0,857.48,$39.98,Returned
O01663,2025-03-09,C0183,P019,2,25.78,0.0,51.56,$43.62,Cancelled
O00030,2025-03-10,C0187,P010,1,1001.92,0.0,1001.92,$14.49,Delivered
O02055,2025-03-10,C0108,P022,1,11.74,0.1,10.57,$33.56,Delivered
O02370,2025-03-10,C0174,P011,2,98.09,0.0,196.18,$11.86,Shipped
O00132,2025-03-11,C0076,P024,2,36.36,0.05,69.08,$43.25,Delivered
O00531,2025-03-11,C0154,P036,2,202.5,0.1,364.5,$26.21,Delivered
O00676,2025-03-11,C0159,P006,1,959.76,0.05,911.77,$42.97,Delivered
O01286,2025-03-11,C0166,P034,1,178.15,0.0,178.15,$8.70,Shipped
O01664,2025-03-11,C0047,P026,4,38.82,0.05,147.52,$9.81,Delivered
O02201,2025-03-11,C0021,P021,3,11.04,,33.12,$11.29,Returned
O02328,2025-03-11,C0154,P011,10,98.09,0.05,931.86,$33.30,Delivered
O00709,2025-03-12,C0122,P032,1,506.4,0.15,430.44,$15.69,Delivered
O00713,2025-03-12,C0189,P027,1,33.5,,33.5,$27.99,Delivered
O01271,2025-03-12,C0057,P020,3,13.35,0.2,32.04,$35.59,Delivered
O01532,2025-03-12,C0036,P032,1,506.4,0.05,481.08,$16.38,Delivered
O01756,2025-03-12,C0010,P010,5,1001.92,0.05,4759.12,$4.24,Delivered
O02117,2025-03-12,C0033,P034,1,178.15,,178.15,$30.11,Delivered
O00066,2025-03-13,C0011,P021,5,11.04,0.2,44.16,$44.55,Delivered
O00879,2025-03-13,C0035,P001,3,455.53,0.05,1298.26,$39.22,Delivered
O01011,2025-03-13,C0156,P026,1,38.82,0.2,31.06,$11.72,Delivered
O02331,2025-03-13,C0043,P024,1,36.36,0.0,36.36,$14.75,Delivered
O00312,2025-03-14,C0068,P029,2,584.1,0.05,1109.79,$38.32,Delivered
O00481,2025-03-14,C0147,P018,5,610.13,0.05,2898.12,$24.46,Delivered
O00596,2025-03-14,C0039,P011,4,98.09,0.0,392.36,$35.54,Delivered
O00613,2025-03-14,C0197,P001,1,455.53,0.0,455.53,$38.11,Delivered
O01277,2025-03-14,C0162,P003,1,452.27,0.0,452.27,$10.49,Delivered
O01283,2025-03-14,C0080,P011,2,98.09,,196.18,$21.37,Delivered
O01735,2025-03-14,C0138,P004,2,986.74,0.0,1973.48,$24.86,Delivered
O00903,2025-03-15,C0108,P015,5,857.48,,4287.4,$43.03,Delivered
O01040,2025-03-15,C0018,P014,2,386.46,,772.92,$44.31,Delivered
O01483,2025-03-15,C0163,P036,1,202.5,0.05,192.38,$15.26,Shipped
O01891,2025-03-15,C0031,P002,3,603.39,,1810.17,$31.05,Delivered
O01988,2025-03-15,C0082,P016,3,513.76,0.2,1233.02,$20.81,Returned
O02318,2025-03-15,C0177,P036,2,202.5,0.15,344.25,$33.64,Delivered
O00199,2025-03-16,C0171,P023,2,39.29,0.2,62.86,$43.64,Delivered
O00806,2025-03-16,C0087,P032,2,506.4,0.15,860.88,$10.83,Delivered
O01202,2025-03-16,C0047,P025,1,5.24,,5.24,$21.38,Delivered
O01254,2025-03-16,C0180,P032,2,506.4,,1012.8,$20.98,Delivered
O01727,2025-03-16,C0172,P036,1,202.5,,202.5,$11.72,Delivered
O02012,2025-03-16,C0116,P022,1,11.74,,11.74,$24.94,Delivered
O02200,2025-03-16,C0057,P013,2,257.23,0.0,514.46,$17.95,Delivered
O00018,2025-03-17,C0108,P030,1,233.43,0.15,198.42,$16.78,Delivered
O00833,2025-03-17,C0109,P007,2,545.77,0.15,927.81,$21.26,Delivered
O01293,2025-03-17,C0165,P001,4,455.53,0.2,1457.7,$5.52,Delivered
O02037,2025-03-17,C0152,P027,1,33.5,0.0,33.5,$32.98,Delivered
O02137,2025-03-17,C0097,P019,3,25.78,,77.34,$7.68,Delivered
O00137,2025-03-18,C0015,P030,2,233.43,,466.86,$31.58,Delivered
O00217,2025-03-18,C0057,P019,1,25.78,,25.78,$27.19,Delivered
O00346,2025-03-18,C0067,P019,2,25.78,0.0,51.56,$23.29,Shipped
O00466,2025-03-18,C0002,P006,4,959.76,,3839.04,$41.96,Delivered
O00678,2025-03-18,C0065,P019,2,25.78,0.0,51.56,$30.19,Returned
O01365,2025-03-18,C0108,P005,1,1038.27,0.0,1038.27,$22.10,Delivered
O01622,2025-03-18,C0016,P033,1,372.51,0.2,298.01,$44.82,Returned
O00633,2025-03-19,C0179,P030,2,233.43,,466.86,$23.29,Returned
O00752,2025-03-19,C0144,P006,1,959.76,,959.76,$34.40,Delivered
O01177,2025-03-19,C0044,P015,1,857.48,0.0,857.48,$42.62,Delivered
O00037,2025-03-20,C0116,P007,10,545.77,0.0,5457.7,$24.69,Delivered
O00965,2025-03-20,C0021,P002,3,603.39,0.0,1810.17,$41.60,Delivered
O01702,2025-03-20,C0006,P031,4,482.84,0.2,1545.09,$26.81,Cancelled
O01935,2025-03-20,C0154,P034,10,178.15,0.15,1514.28,$5.97,Delivered
O00490,2025-03-21,C0054,P027,3,33.5,0.15,85.42,$18.97,Delivered
O01231,2025-03-21,C0023,P032,5,506.4,0.0,2532.0,$6.79,Delivered
O00412,2025-03-22,C0167,P001,1,455.53,0.15,387.2,$22.27,Returned
O01368,2025-03-22,C0112,P034,4,178.15,0.05,676.97,$7.53,Delivered
O02397,2025-03-22,C0004,P026,1,38.82,0.0,38.82,$32.87,Shipped
O00130,2025-03-23,C0003,P017,3,670.34,0.05,1910.47,$6.55,Delivered
O00172,2025-03-23,C0021,P003,1,452.27,0.2,361.82,$19.46,Delivered
O01125,2025-03-23,C0098,P002,1,603.39,0.0,603.39,$32.04,Delivered
O01556,2025-03-23,C0054,P035,3,483.75,0.2,1161.0,$14.48,Delivered
O01695,2025-03-23,C0090,P022,3,11.74,0.0,35.22,$17.23,Delivered
O00180,2025-03-24,C0163,P018,3,610.13,,1830.39,$24.11,Delivered
O00800,2025-03-24,C0016,P002,2,603.39,0.0,1206.78,$38.31,Delivered
O00991,2025-03-24,C0082,P028,1,10.85,0.05,10.31,$39.03,Delivered
O01432,2025-03-24,C0077,P032,1,506.4,0.2,405.12,$15.70,Delivered
O01854,2025-03-24,C0175,P002,5,603.39,,3016.95,$11.16,Delivered
O01955,2025-03-24,C0168,P028,4,10.85,,43.4,$5.66,Cancelled
O02172,2025-03-24,C0132,P011,5,98.09,0.0,490.45,$4.57,Delivered
O00260,2025-03-25,C0096,P008,2,999.67,0.0,1999.34,$11.35,Shipped
O00930,2025-03-25,C0139,P003,10,452.27,,4522.7,$34.17,Delivered
O01114,2025-03-25,C0169,P008,1,999.67,0.0,999.67,$4.22,Delivered
O02021,2025-03-25,C0022,P009,2,739.26,0.0,1478.52,$28.31,Delivered
O02337,2025-03-25,C0027,P015,5,857.48,0.2,3429.92,$42.83,Delivered
O00195,2025-03-26,C0075,P005,2,1038.27,,2076.54,$9.71,Delivered
O00571,2025-03-26,C0011,P016,2,513.76,0.0,1027.52,$4.75,Delivered
O00905,2025-03-26,C0133,P005,10,1038.27,0.0,10382.7,$21.80,Delivered
O01541,2025-03-26,C0011,P008,1,999.67,0.15,849.72,$14.35,Delivered
O01621,2025-03-26,C0006,P009,1,739.26,,739.26,$36.72,Shipped
O02129,2025-03-26,C0056,P017,4,670.34,0.0,2681.36,$21.89,Delivered
O00575,2025-03-27,C0110,P020,2,13.35,0.05,25.36,$30.75,Delivered
O00943,2025-03-27,C0022,P033,1,372.51,0.0,372.51,$36.06,Delivered
O01419,2025-03-27,C0148,P019,3,25.78,0.15,65.74,$13.47,Delivered
O00031,2025-03-28,C0040,P005,2,1038.27,,2076.54,$31.93,Shipped
O00138,2025-03-28,C0006,P026,1,38.82,0.0,38.82,$34.58,Delivered
O00177,2025-03-28,C0037,P026,2,38.82,0.2,62.11,$31.76,Delivered
O00664,2025-03-28,C0169,P029,1,584.1,0.0,584.1,$14.71,Delivered
O01641,2025-03-28,C0121,P002,2,603.39,0.15,1025.76,$5.86,Shipped
O01813,2025-03-28,C0123,P019,2,25.78,0.05,48.98,$21.07,Delivered
O02076,2025-03-28,C0198,P035,2,483.75,0.0,967.5,$39.86,Delivered
O02244,2025-03-28,C0047,P029,2,584.1,,1168.2,$4.11,Delivered
O02246,2025-03-28,C0185,P008,1,999.67,0.15,849.72,$9.67,Returned
O01058,2025-03-29,C0121,P013,1,257.23,0.05,244.37,$4.17,Shipped
O01314,2025-03-29,C0013,P016,10,513.76,0.05,4880.72,$8.72,Shipped
O01427,2025-03-29,C0136,P025,2,5.24,0.05,9.96,$33.19,Delivered
O01713,2025-03-29,C0131,P027,3,33.5,0.15,85.42,$39.37,Cancelled
O01797,2025-03-29,C0021,P012,4,896.58,0.05,3407.0,$32.70,Delivered
O01844,2025-03-29,C0115,P033,3,372.51,0.05,1061.65,$11.58,Delivered
O02349,2025-03-29,C0081,P028,2,10.85,0.0,21.7,$27.42,Delivered
O01102,2025-03-30,C0025,P009,1,739.26,0.0,739.26,$38.84,Delivered
O01304,2025-03-30,C0063,P014,3,386.46,0.0,1159.38,$43.84,Delivered
O01608,2025-03-30,C0187,P023,4,39.29,0.15,133.59,$22.44,Delivered
O01670,2025-03-30,C0077,P001,1,455.53,0.1,409.98,$12.56,Delivered
O01984,2025-03-30,C0042,P031,4,482.84,0.15,1641.66,$43.02,Delivered
O02253,2025-03-30,C0100,P006,2,959.76,0.0,1919.52,$22.87,Delivered
O00826,2025-03-31,C0029,P021,2,11.04,,22.08,$31.99,Cancelled
O01329,2025-03-31,C0045,P017,1,670.34,0.2,536.27,$42.76,Delivered
O01694,2025-03-31,C0128,P012,3,896.58,0.05,2555.25,$14.85,Delivered
O02232,2025-03-31,C0197,P031,2,482.84,0.0,965.68,$31.27,Delivered
O00313,2025-04-01,C0039,P007,2,545.77,0.05,1036.96,$26.70,Shipped
O01075,2025-04-01,C0173,P007,10,545.77,0.0,5457.7,$7.97,Delivered
O01353,2025-04-01,C0169,P016,2,513.76,,1027.52,$23.70,Delivered
O01497,2025-04-01,C0004,P018,2,610.13,0.0,1220.26,$44.83,Delivered
O01587,2025-04-01,C0125,P011,2,98.09,0.2,156.94,$4.58,Returned
O01859,2025-04-01,C0052,P018,4,610.13,0.05,2318.49,$32.28,Shipped
O02167,2025-04-01,C0132,P021,2,11.04,0.15,18.77,$19.42,Delivered
O00105,2025-04-02,C0036,P021,1,11.04,0.1,9.94,$28.34,Delivered
O00449,2025-04-02,C0147,P011,5,98.09,0.0,490.45,$6.29,Delivered
O00560,2025-04-02,C0111,P021,3,11.04,0.0,33.12,$8.61,Delivered
O00473,2025-04-03,C0186,P036,10,202.5,0.1,1822.5,$13.28,Cancelled
O00866,2025-04-03,C0092,P007,4,545.77,0.05,2073.93,$24.07,Shipped
O01201,2025-04-03,C0123,P005,3,1038.27,0.0,3114.81,$7.71,Cancelled
O00433,2025-04-04,C0174,P022,1,11.74,0.1,10.57,$23.97,Delivered
O00499,2025-04-04,C0104,P005,1,1038.27,0.1,934.44,$33.13,Delivered
O00812,2025-04-04,C0133,P012,2,896.58,0.05,1703.5,$31.09,Shipped
O00904,2025-04-04,C0175,P024,5,36.36,,181.8,$9.97,Delivered
O01894,2025-04-04,C0004,P008,2,999.67,0.1,1799.41,$28.01,Delivered
O02053,2025-04-04,C0172,P036,5,202.5,0.0,1012.5,$29.73,Cancelled
O02317,2025-04-04,C0149,P028,2,10.85,0.05,20.62,$11.26,Delivered
O02377,2025-04-04,C0109,P023,1,39.29,0.15,33.4,$14.73,Delivered
O00747,2025-04-05,C0123,P003,1,452.27,0.2,361.82,$29.32,Delivered
O01732,2025-04-05,C0079,P032,10,506.4,0.1,4557.6,$35.60,Delivered
O02305,2025-04-05,C0139,P011,4,98.09,0.0,392.36,$29.86,Delivered
O01357,2025-04-06,C0036,P030,1,233.43,0.0,233.43,$18.67,Shipped
O01667,2025-04-06,C0043,P024,2,36.36,0.05,69.08,$38.57,Delivered
O00044,2025-04-07,C0055,P022,5,11.74,,58.7,$11.87,Cancelled
O00330,2025-04-07,C0126,P029,1,584.1,,584.1,$28.06,Delivered
O01090,2025-04-07,C0184,P025,3,5.24,0.2,12.58,$37.15,Delivered
O01522,2025-04-07,C0043,P020,5,13.35,0.05,63.41,$43.01,Delivered
O00753,2025-04-08,C0114,P019,5,25.78,0.2,103.12,$9.72,Delivered
O00702,2025-04-09,C0026,P025,3,5.24,0.0,15.72,$40.06,Delivered
O00964,2025-04-09,C0072,P027,2,33.5,0.15,56.95,$4.21,Delivered
O01240,2025-04-09,C0085,P005,1,1038.27,,1038.27,$12.72,Delivered
O00865,2025-04-10,C0073,P010,2,1001.92,0.1,1803.46,$41.05,Delivered
O01028,2025-04-10,C0035,P021,3,11.04,,33.12,$23.88,Delivered
O01392,2025-04-10,C0036,P034,1,178.15,0.05,169.24,$9.03,Delivered
O01921,2025-04-10,C0147,P018,1,610.13,0.0,610.13,$26.70,Delivered
O00341,2025-04-11,C0076,P017,3,670.34,0.05,1910.47,$18.07,Delivered
O00510,2025-04-11,C0003,P032,5,506.4,,2532.0,$16.28,Delivered
O00782,2025-04-11,C0195,P021,1,11.04,0.0,11.04,$25.31,Delivered
O02112,2025-04-11,C0140,P004,2,986.74,0.05,1874.81,$13.88,Delivered
O02218,2025-04-11,C0127,P022,2,11.74,0.1,21.13,$26.20,Delivered
O02340,2025-04-11,C0084,P022,2,11.74,0.15,19.96,$36.95,Delivered
O00388,2025-04-12,C0049,P022,1,11.74,0.2,9.39,$5.91,Delivered
O00562,2025-04-12,C0114,P010,2,1001.92,0.05,1903.65,$12.19,Delivered
O00688,2025-04-12,C0162,P006,1,959.76,0.15,815.8,$7.30,Delivered
O01142,2025-04-12,C0098,P011,1,98.09,0.0,98.09,$17.86,Delivered
O01265,2025-04-12,C0050,P026,2,38.82,0.0,77.64,$42.52,Delivered
O01781,2025-04-12,C0172,P013,3,257.23,0.0,771.69,$18.54,Cancelled
O01978,2025-04-12,C0046,P003,1,452.27,0.15,384.43,$31.83,Returned
O01987,2025-04-12,C0031,P010,1,1001.92,0.0,1001.92,$15.58,Delivered
O02082,2025-04-12,C0038,P029,1,584.1,0.0,584.1,$34.25,Delivered
O02160,2025-04-12,C0034,P009,1,739.26,0.0,739.26,$34.58,Delivered
O02181,2025-04-12,C0084,P011,4,98.09,0.15,333.51,$4.61,Delivered
O02277,2025-04-12,C0005,P024,2,36.36,,72.72,$19.11,Shipped
O00183,2025-04-13,C0028,P006,1,959.76,0.1,863.78,$8.19,Delivered
O00675,2025-04-13,C0026,P034,1,178.15,0.1,160.34,$14.33,Delivered
O01564,2025-04-13,C0058,P026,2,38.82,,77.64,$15.74,Returned
O01916,2025-04-13,C0069,P004,10,986.74,,9867.4,$28.41,Delivered
O01947,2025-04-13,C0139,P026,2,38.82,0.15,65.99,$36.24,Delivered
O02120,2025-04-13,C0032,P034,2,178.15,0.1,320.67,$8.46,Delivered
O02168,2025-04-14,C0115,P005,5,1038.27,0.1,4672.22,$16.59,Delivered
O00036,2025-04-15,C0167,P013,1,257.23,,257.23,$24.56,Returned
O00963,2025-04-15,C0105,P018,2,610.13,0.0,1220.26,$40.24,Delivered
O01475,2025-04-15,C0194,P001,1,455.53,,455.53,$39.66,Delivered
O01259,2025-04-16,C0160,P035,2,483.75,0.0,967.5,$31.38,Shipped
O01852,2025-04-16,C0109,P024,1,36.36,0.2,29.09,$30.80,Delivered
O00882,2025-04-17,C0040,P029,10,584.1,,5841.0,$4.80,Delivered
O01721,2025-04-17,C0001,P034,1,178.15,0.15,151.43,$39.23,Returned
O01580,2025-04-18,C0063,P017,1,670.34,,670.34,$17.56,Delivered
O00450,2025-04-19,C0047,P034,10,178.15,0.0,1781.5,$40.02,Delivered
O00687,2025-04-19,C0200,P031,10,482.84,0.15,4104.14,$31.96,Delivered
O00769,2025-04-19,C0144,P034,3,178.15,0.0,534.45,$21.11,Returned
O00924,2025-04-19,C0096,P020,1,13.35,0.0,13.35,$36.44,Delivered
O01805,2025-04-19,C0059,P011,2,98.09,,196.18,$17.30,Delivered
O00109,2025-04-20,C0159,P025,1,5.24,0.0,5.24,$11.82,Delivered
O00383,2025-04-20,C0168,P030,1,233.43,0.05,221.76,$38.62,Delivered
O01997,2025-04-20,C0052,P014,4,386.46,0.1,1391.26,$25.77,Shipped
O00855,2025-04-21,C0030,P032,3,506.4,,1519.2,$22.77,Delivered
O00896,2025-04-21,C0039,P033,2,372.51,0.0,745.02,$32.96,Returned
O01510,2025-04-21,C0058,P013,1,257.23,0.05,244.37,$11.26,Delivered
O01867,2025-04-21,C0053,P026,1,38.82,0.0,38.82,$25.30,Delivered
O02083,2025-04-21,C0043,P018,1,610.13,0.0,610.13,$35.98,Delivered
O02223,2025-04-21,C0018,P014,1,386.46,0.05,367.14,$29.97,Delivered
O00008,2025-04-22,C0168,P036,3,202.5,0.05,577.12,$21.63,Shipped
O00251,2025-04-22,C0015,P016,2,513.76,0.0,1027.52,$16.68,Delivered
O01546,2025-04-22,C0010,P010,2,1001.92,0.0,2003.84,$19.66,Cancelled
O01619,2025-04-22,C0190,P021,3,11.04,0.05,31.46,$11.55,Delivered
O02226,2025-04-22,C0057,P028,2,10.85,,21.7,$33.49,Delivered
O02364,2025-04-22,C0119,P036,1,202.5,0.0,202.5,$19.11,Delivered
O00083,2025-04-23,C0034,P006,3,959.76,,2879.28,$25.55,Delivered
O01094,2025-04-23,C0033,P034,3,178.15,0.05,507.73,$8.37,Delivered
O01444,2025-04-23,C0161,P003,5,452.27,0.0,2261.35,$14.08,Delivered
O01575,2025-04-23,C0107,P017,3,670.34,0.0,2011.02,$21.98,Shipped
O01019,2025-04-24,C0037,P029,4,584.1,0.15,1985.94,$41.32,Shipped
O02057,2025-04-24,C0145,P023,1,39.29,0.05,37.33,$17.31,Shipped
O00012,2025-04-25,C0085,P008,2,999.67,0.2,1599.47,$39.59,Delivered
O00265,2025-04-26,C0169,P025,1,5.24,0.05,4.98,$21.21,Cancelled
O00385,2025-04-26,C0195,P015,2,857.48,0.1,1543.46,$26.46,Delivered
O01636,2025-04-26,C0149,P034,1,178.15,0.05,169.24,$8.93,Delivered
O01814,2025-04-26,C0079,P011,1,98.09,0.1,88.28,$32.05,Delivered
O02025,2025-04-26,C0106,P005,2,1038.27,0.1,1868.89,$20.68,Delivered
O00279,2025-04-27,C0013,P011,3,98.09,,294.27,$5.21,Delivered
O00488,2025-04-27,C0177,P001,1,455.53,0.05,432.75,$19.56,Delivered
O00731,2025-04-27,C0083,P023,2,39.29,0.0,78.58,$6.60,Delivered
O00923,2025-04-27,C0105,P008,1,999.67,0.0,999.67,$8.83,Delivered
O02215,2025-04-27,C0034,P031,1,482.84,0.15,410.41,$20.49,Shipped
O00228,2025-04-28,C0149,P001,4,455.53,0.0,1822.12,$33.97,Delivered
O00642,2025-04-28,C0016,P006,1,959.76,0.0,959.76,$40.38,Returned
O00102,2025-04-29,C0157,P008,1,999.67,0.0,999.67,$20.15,Delivered
O01456,2025-04-29,C0029,P022,1,11.74,0.0,11.74,$42.96,Delivered
O01671,2025-04-29,C0153,P005,1,1038.27,0.0,1038.27,$35.35,Shipped
O01957,2025-04-29,C0003,P007,1,545.77,0.0,545.77,$24.89,Delivered
O00465,2025-04-30,C0180,P011,3,98.09,0.0,294.27,$10.59,Cancelled
O00615,2025-04-30,C0161,P030,1,233.43,0.2,186.74,$42.04,Delivered
